Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Anthony Stewart,2010,26,ATL,C,80,14,25,39,-10,55,3.3,9,5,0,2,20,5,0,141,9.9,1198,14:58:00,35,97,7,11,38.9,915,1019,47.3,-4.8,691,750,48,-5.8,8.6,90.2,98.8,54,46,14:46:00,13:04:00,34,26,228,60.5,0,0,0,0.0
Chris Stewart,2010,23,TOT,RW,62,28,25,53,-6,53,6.7,16,12,0,5,21,4,0,162,17.3,1084,17:29:00,18,56,13,19,40.6,850,825,50.7,1,660,615,51.8,1.6,9.4,89.3,98.7,55.7,44.3,17:29:00,14:31:00,14,22,245,66.1,4,1,3,25.0
Chris Stewart,2010,23,COL,RW,36,13,17,30,-10,38,3.1,8,5,0,3,14,3,0,95,13.7,609,16:56:00,7,30,2,4,33.3,850,825,50.7,1,660,615,51.8,1.6,9.4,89.3,98.7,55.7,44.3,17:29:00,14:31:00,14,22,245,66.1,4,1,3,25.0
Chris Stewart,2010,23,STL,RW,26,15,8,23,4,15,3.6,8,7,0,2,7,1,0,67,22.4,475,18:16:00,11,26,11,15,42.3,850,825,50.7,1,660,615,51.8,1.6,9.4,89.3,98.7,55.7,44.3,17:29:00,14:31:00,14,22,245,66.1,4,1,3,25.0
Cory Stillman,2010,37,TOT,LW,65,12,27,39,5,24,4,9,3,0,2,18,9,0,116,10.3,1099,16:55:00,30,64,17,20,45.9,833,902,48,-4,594,712,45.5,-6.4,10.2,93.2,103.4,47.8,52.2,16:55:00,13:39:00,31,28,218,53.2,2,0,2,0.0
Cory Stillman,2010,37,FLA,LW,44,7,16,23,3,20,2.3,6,1,0,1,11,5,0,81,8.6,701,15:56:00,18,53,11,14,44,833,902,48,-4,594,712,45.5,-6.4,10.2,93.2,103.4,47.8,52.2,16:55:00,13:39:00,31,28,218,53.2,2,0,2,0.0
Cory Stillman,2010,37,CAR,LW,21,5,11,16,2,4,1.7,3,2,0,1,7,4,0,35,14.3,398,18:58:00,12,11,6,6,50,833,902,48,-4,594,712,45.5,-6.4,10.2,93.2,103.4,47.8,52.2,16:55:00,13:39:00,31,28,218,53.2,2,0,2,0.0
Ryan Stoa,2010,23,COL,C,25,2,2,4,-4,20,-0.2,2,0,0,1,0,2,0,45,4.4,334,13:21:00,6,30,2,3,40,265,293,47.5,-2.9,200,227,46.8,-3.8,7.1,90.7,97.8,49.4,50.6,13:21:00,11:47:00,4,3,69,65.2,2,1,1,50.0
Jarret Stoll,2010,28,LAK,C,82,20,23,43,-6,42,4.5,15,4,1,5,13,8,2,187,10.7,1407,17:10:00,41,164,753,557,57.5,1017,927,52.3,0.3,742,701,51.4,0.3,7.8,90.8,98.7,47.6,52.4,17:10:00,13:09:00,31,26,336,55.4,10,9,1,90.0
Clayton Stoner,2010,25,MIN,D,57,2,7,9,5,96,2.9,2,0,0,1,7,0,0,40,5,961,16:52:00,81,110,0,0,,614,821,42.8,-4.5,459,626,42.3,-4.3,7.9,94.6,102.5,37,63,16:52:00,14:43:00,23,24,96,41.7,0,0,0,0.0
Zack Stortini,2010,25,EDM,RW,32,0,4,4,-2,76,-0.1,0,0,0,0,4,0,0,16,0,227,07:06:00,8,46,14,19,42.4,160,210,43.2,-3.3,118,143,45.2,-0.8,8.4,91.2,99.6,45.2,54.8,07:06:00,06:59:00,4,5,36,44.4,0,0,0,0.0
Tyson Strachan,2010,26,STL,RW,29,0,1,1,-10,39,-0.9,0,0,0,0,1,0,0,28,0,352,12:08:00,30,23,0,0,,312,283,52.4,-1.5,230,209,52.4,-0.9,5.2,88.8,94,55.1,44.9,12:08:00,11:09:00,3,8,60,46.7,0,0,0,0.0
Brian Strait,2010,23,PIT,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,41,13:32:00,2,2,0,0,,37,20,64.9,11.1,29,17,63,7.3,4.3,81.8,86.2,75,25,13:32:00,13:22:00,1,1,3,0,0,0,0,0.0
Anton Stralman,2010,24,CBJ,D,51,1,17,18,-11,22,2,0,1,0,1,8,9,0,80,1.3,1006,19:44:00,46,39,0,0,,783,698,52.9,3.1,608,537,53.1,3.8,6.3,91.1,97.4,53.4,46.6,19:44:00,16:26:00,15,11,175,45.7,0,0,0,0.0
Jason Strudwick,2010,35,EDM,D,43,0,2,2,-16,23,-0.5,0,0,0,0,2,0,0,9,0,648,15:04:00,63,43,0,0,,406,585,41,-9.3,299,421,41.5,-8.5,5.8,90.6,96.4,53.4,46.6,15:03:00,12:59:00,8,16,36,25,0,0,0,0.0
Brad Stuart,2010,31,DET,D,67,3,17,20,4,40,3.7,2,1,0,1,15,1,1,81,3.7,1442,21:32:00,114,131,0,0,,1080,1095,49.7,-8.1,837,858,49.4,-7.1,9.5,91.6,101,46,54,21:32:00,17:24:00,13,52,164,49.4,0,0,0,0.0
Colin Stuart,2010,28,BUF,LW,3,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,39,13:09:00,4,3,1,1,50,44,35,55.7,8,32,25,56.1,11.1,4.2,100,104.2,90,10,13:09:00,12:31:00,2,0,11,45.5,0,0,0,0.0
Mark Stuart,2010,26,TOT,D,54,2,4,6,0,47,1.4,2,0,0,1,4,0,0,41,4.9,845,15:39:00,96,107,1,0,100,650,705,48,-6.9,477,502,48.7,-7.1,8.5,92.2,100.8,50.5,49.5,15:39:00,13:31:00,12,23,109,37.6,0,0,0,0.0
Mark Stuart,2010,26,BOS,D,31,1,4,5,8,23,1.5,1,0,0,1,4,0,0,20,5,504,16:15:00,51,56,1,0,100,650,705,48,-6.9,477,502,48.7,-7.1,8.5,92.2,100.8,50.5,49.5,15:39:00,13:31:00,12,23,109,37.6,0,0,0,0.0
Mark Stuart,2010,26,ATL,D,23,1,0,1,-8,24,-0.2,1,0,0,0,0,0,0,21,4.8,342,14:51:00,45,51,0,0,,650,705,48,-6.9,477,502,48.7,-7.1,8.5,92.2,100.8,50.5,49.5,15:39:00,13:31:00,12,23,109,37.6,0,0,0,0.0
Marco Sturm,2010,32,TOT,LW,35,5,11,16,6,23,1.8,4,1,0,1,8,2,1,57,8.8,498,14:14:00,6,23,6,9,40,413,384,51.8,-1,316,276,53.4,0.4,7.8,93.9,101.8,51.4,48.6,14:14:00,12:28:00,12,11,98,58.2,0,0,0,0.0
Marco Sturm,2010,32,WSH,LW,18,1,6,7,0,6,0.5,1,0,0,1,4,2,0,30,3.3,252,14:01:00,4,11,5,9,35.7,413,384,51.8,-1,316,276,53.4,0.4,7.8,93.9,101.8,51.4,48.6,14:14:00,12:28:00,12,11,98,58.2,0,0,0,0.0
Marco Sturm,2010,32,LAK,LW,17,4,5,9,6,17,1.3,3,1,0,0,4,0,1,27,14.8,246,14:28:00,2,12,1,0,100,413,384,51.8,-1,316,276,53.4,0.4,7.8,93.9,101.8,51.4,48.6,14:14:00,12:28:00,12,11,98,58.2,0,0,0,0.0
P.K. Subban,2010,21,MTL,D,77,14,24,38,-8,124,7.3,5,9,0,3,15,9,0,197,7.1,1715,22:16:00,106,110,0,0,,1346,1145,54,4.6,984,844,53.8,2.8,6.6,91.1,97.7,49,51,22:16:00,16:39:00,37,56,390,50.5,2,0,2,0.0
Steve Sullivan,2010,36,NSH,C,44,10,12,22,4,28,2.5,7,3,0,1,8,4,0,79,12.7,705,16:02:00,10,18,5,8,38.5,507,503,50.2,-0.2,381,390,49.4,-0.6,8.8,92.7,101.5,56.3,43.7,16:02:00,12:43:00,16,24,133,59.4,4,1,3,25.0
Alexander Sulzer,2010,26,TOT,D,40,1,4,5,-8,14,0.9,1,0,0,0,2,2,0,37,2.7,702,17:33:00,52,38,1,0,100,539,539,50,-1.6,397,411,49.1,-1.7,6,92.4,98.4,53.5,46.5,17:33:00,15:12:00,8,10,85,43.5,0,0,0,0.0
Alexander Sulzer,2010,26,NSH,D,31,1,3,4,-5,14,0.8,1,0,0,0,1,2,0,30,3.3,549,17:42:00,38,29,1,0,100,539,539,50,-1.6,397,411,49.1,-1.7,6,92.4,98.4,53.5,46.5,17:33:00,15:12:00,8,10,85,43.5,0,0,0,0.0
Alexander Sulzer,2010,26,FLA,D,9,0,1,1,-3,0,0.1,0,0,0,0,1,0,0,7,0,153,17:00:00,14,9,0,0,,539,539,50,-1.6,397,411,49.1,-1.7,6,92.4,98.4,53.5,46.5,17:33:00,15:12:00,8,10,85,43.5,0,0,0,0.0
Chris Summers,2010,22,PHX,D,2,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,0,,28,13:52:00,2,4,0,0,,17,23,42.5,-7.5,10,18,35.7,-14.3,0,76.9,76.9,41.7,58.3,13:52:00,11:42:00,0,1,2,0,0,0,0,0.0
Ryan Suter,2010,26,NSH,D,70,4,35,39,20,54,8.5,3,1,0,1,18,16,1,115,3.5,1764,1900-01-01 01:12:00,84,64,0,1,0,1258,1170,51.8,3.7,950,917,50.9,2.7,8.5,93.8,102.3,45,55,1900-01-01 01:11:00,19:43:00,33,37,264,43.6,0,0,0,0.0
Brian Sutherby,2010,28,DAL,C,51,2,2,4,-10,58,-0.4,2,0,0,0,2,0,0,32,6.3,378,07:25:00,9,70,19,13,59.4,223,309,41.9,-7.3,149,233,39,-10.7,6,90.2,96.2,47.9,52.1,07:25:00,06:41:00,9,8,56,57.1,0,0,0,0.0
Brandon Sutter,2010,21,CAR,C,82,14,15,29,13,25,2.8,13,1,0,3,12,2,1,145,9.7,1382,16:51:00,72,69,594,739,44.6,963,1134,45.9,-5.4,715,866,45.2,-4.8,9,94.1,103.1,43.7,56.3,16:39:00,13:30:00,48,25,241,59.8,1,0,1,0.0
Brett Sutter,2010,23,TOT,C,5,0,1,1,-1,5,0,0,0,0,0,0,0,1,3,0,45,08:55:00,1,3,13,13,50,27,31,46.6,-10.5,21,19,52.5,-5.8,0,86.7,86.7,50,50,08:55:00,06:37:00,0,2,6,50,0,0,0,0.0
Brett Sutter,2010,23,CGY,C,4,0,1,1,-1,5,0,0,0,0,0,0,0,1,3,0,40,10:07:00,1,2,12,11,52.2,27,31,46.6,-10.5,21,19,52.5,-5.8,0,86.7,86.7,50,50,08:55:00,06:37:00,0,2,6,50,0,0,0,0.0
Brett Sutter,2010,23,CAR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,04:09:00,0,1,1,2,33.3,27,31,46.6,-10.5,21,19,52.5,-5.8,0,86.7,86.7,50,50,08:55:00,06:37:00,0,2,6,50,0,0,0,0.0
Andy Sutton,2010,35,ANA,D,39,0,4,4,1,87,1.1,0,0,0,0,1,1,2,31,0,575,14:45:00,87,62,0,0,,343,495,40.9,-4.4,276,342,44.7,0,8.3,92.8,101.1,53.5,46.5,14:45:00,12:16:00,5,14,51,60.8,0,0,0,0.0
Marek Svatos,2010,28,TOT,RW,28,4,4,8,0,10,0.8,4,0,0,0,4,0,0,50,8,328,11:43:00,10,12,0,0,,278,294,48.6,-1,209,213,49.5,-0.4,7.5,92.8,100.2,64.8,35.2,11:43:00,10:42:00,9,5,80,62.5,2,0,2,0.0
Marek Svatos,2010,28,OTT,RW,19,3,2,5,-1,8,0.5,3,0,0,0,2,0,0,33,9.1,227,11:57:00,7,8,0,0,,278,294,48.6,-1,209,213,49.5,-0.4,7.5,92.8,100.2,64.8,35.2,11:43:00,10:42:00,9,5,80,62.5,2,0,2,0.0
Marek Svatos,2010,28,NSH,RW,9,1,2,3,1,2,0.3,1,0,0,0,2,0,0,17,5.9,101,11:14:00,3,4,0,0,,278,294,48.6,-1,209,213,49.5,-0.4,7.5,92.8,100.2,64.8,35.2,11:43:00,10:42:00,9,5,80,62.5,2,0,2,0.0
Lee Sweatt,2010,25,VAN,D,3,1,1,2,4,2,0.7,1,0,0,1,1,0,0,4,25,40,13:23:00,6,4,0,0,,36,39,48,-10.6,22,27,44.9,-14,25,100,125,65.6,34.4,13:23:00,13:22:00,0,0,8,50,0,0,0,0.0
Danny Syvret,2010,25,TOT,D,10,1,1,2,-3,6,0.2,1,0,0,0,0,1,0,11,9.1,151,15:03:00,7,4,0,0,,151,119,55.9,5.4,108,94,53.5,1.6,3.8,91.8,95.5,61.3,38.7,15:00:00,13:54:00,0,0,30,36.7,0,0,0,0.0
Danny Syvret,2010,25,ANA,D,6,1,1,2,-3,4,0.2,1,0,0,0,0,1,0,8,12.5,99,16:27:00,4,3,0,0,,151,119,55.9,5.4,108,94,53.5,1.6,3.8,91.8,95.5,61.3,38.7,15:00:00,13:54:00,0,0,30,36.7,0,0,0,0.0
Danny Syvret,2010,25,PHI,D,4,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,52,12:58:00,3,1,0,0,,151,119,55.9,5.4,108,94,53.5,1.6,3.8,91.8,95.5,61.3,38.7,15:00:00,13:54:00,0,0,30,36.7,0,0,0,0.0
Jeff Taffe,2010,29,CHI,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,04:05:00,0,0,2,3,40,0,1,0,,0,1,0,,,,,100,0,04:05:00,04:05:00,0,0,0,,0,0,0,0.0
Maxime Talbot,2010,26,PIT,C,82,8,13,21,-3,66,1,6,0,2,2,12,0,1,117,6.8,1236,15:04:00,40,154,425,449,48.6,919,856,51.8,-1.6,684,640,51.7,-2,5.3,93.4,98.6,52.8,47.2,15:04:00,12:02:00,26,17,185,63.2,0,0,0,0.0
Henrik Tallinder,2010,32,NJD,D,82,5,11,16,-6,40,5.2,4,0,1,2,9,2,0,102,4.9,1848,22:32:00,74,67,0,0,,1389,1149,54.7,2.9,1054,899,54,1.9,7.2,90.7,97.9,50.6,49.4,22:32:00,19:29:00,26,44,202,50.5,0,0,0,0.0
Jeff Tambellini,2010,26,VAN,LW,62,9,8,17,10,18,1.9,8,1,0,0,5,3,0,114,7.9,731,11:47:00,21,113,19,16,54.3,677,557,54.9,1.5,511,409,55.5,3,6.8,95.2,102,50.7,49.3,11:47:00,10:25:00,11,10,199,57.3,5,2,3,40.0
Chris Tanev,2010,21,VAN,D,29,0,1,1,0,0,0.5,0,0,0,0,0,1,0,15,0,400,13:47:00,32,10,0,0,,352,292,54.7,0,257,214,54.6,-0.2,6.3,92.5,98.8,42.2,57.8,13:47:00,13:09:00,10,8,38,39.5,0,0,0,0.0
Eric Tangradi,2010,21,PIT,LW,15,1,2,3,-4,10,0,1,0,0,0,2,0,0,18,5.6,168,11:12:00,5,25,1,2,33.3,96,121,44.2,-9.1,79,92,46.2,-8,6.8,87.9,94.7,52.6,47.4,11:12:00,09:29:00,2,5,25,72,0,0,0,0.0
Alex Tanguay,2010,31,CGY,LW,79,22,47,69,0,24,7.1,19,3,0,2,30,17,0,120,18.3,1561,19:46:00,38,31,42,65,39.3,1078,1071,50.2,-1.7,804,774,51,-1.4,11.4,89,100.4,55.9,44.1,19:46:00,14:43:00,49,57,203,58.6,16,10,6,62.5
Matt Taormina,2010,24,NJD,D,17,3,2,5,-2,2,1.4,2,1,0,0,2,0,0,38,7.9,351,20:40:00,22,12,0,0,,247,221,52.8,-1.3,202,172,54,0.6,5.7,91.1,96.9,60.1,39.9,20:40:00,17:11:00,7,13,72,52.8,0,0,0,0.0
Tomas Tatar,2010,20,DET,C,9,1,0,1,0,0,0.1,1,0,0,0,0,0,0,6,16.7,86,09:36:00,0,7,0,0,,93,66,58.5,2.9,61,57,51.7,-3.2,7.3,92.3,99.6,60,40,09:36:00,09:29:00,2,2,17,35.3,0,0,0,0.0
John Tavares,2010,20,NYI,C,79,29,38,67,-16,53,7.4,20,9,0,4,23,15,0,243,11.9,1521,19:15:00,23,21,681,616,52.5,1220,1281,48.8,2,881,943,48.3,0.9,8.3,90.3,98.6,55.6,44.4,19:02:00,15:25:00,73,51,404,60.1,4,0,4,0.0
Mattias Tedenby,2010,20,NJD,LW,58,8,14,22,3,14,2.6,6,2,0,2,11,3,0,87,9.2,728,12:33:00,2,24,0,0,,530,471,52.9,0.9,389,369,51.3,-1.2,7.3,93.4,100.7,56.7,43.3,12:33:00,10:36:00,13,31,134,63.4,3,0,3,0.0
Bill Thomas,2010,27,FLA,RW,24,4,3,7,1,6,0.9,4,0,0,2,3,0,0,33,12.1,204,08:30:00,10,19,13,9,59.1,161,177,47.6,-0.3,124,134,48.1,0.3,7.8,93.3,101.1,46.5,53.5,08:30:00,08:14:00,8,3,46,71.7,0,0,0,0.0
Nate Thompson,2010,26,TBL,C,79,10,15,25,-6,29,1.5,9,0,1,2,14,1,0,123,8.1,1192,15:05:00,81,115,360,304,54.2,819,853,49,-5,657,591,52.6,-1.8,6.1,91,97,40,60,15:05:00,12:09:00,35,14,204,60.3,0,0,0,0.0
Chris Thorburn,2010,27,ATL,C,82,9,10,19,-4,77,0.9,7,2,0,0,9,1,0,114,7.9,1131,13:48:00,71,128,125,126,49.8,782,922,45.9,-5.9,582,651,47.2,-5.8,6.7,93,99.6,45.8,54.2,13:39:00,11:26:00,41,10,191,59.2,0,0,0,0.0
Joe Thornton,2010,31,SJS,C,80,21,49,70,4,47,7.2,10,9,2,3,25,24,0,149,14.1,1590,19:52:00,35,56,675,565,54.4,1231,1065,53.6,-0.6,890,790,53,-1.6,9.4,91.2,100.6,51.3,48.7,19:52:00,15:17:00,114,98,261,57.1,0,0,0,0.0
Shawn Thornton,2010,33,BOS,RW,79,10,10,20,8,122,2.1,10,0,0,2,10,0,0,151,6.6,796,10:05:00,18,141,17,14,54.8,717,771,48.2,-4.4,551,584,48.5,-3.4,6.4,95.6,102,47.9,52.1,10:05:00,09:55:00,23,6,238,63.4,0,0,0,0.0
Andreas Thuresson,2010,23,NSH,RW,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,2,0,30,10:09:00,0,8,0,2,0,30,27,52.6,-0.4,23,22,51.1,-0.3,0,94.4,94.4,30.8,69.2,10:09:00,10:09:00,3,2,6,33.3,0,0,0,0.0
Scott Timmins,2010,21,FLA,C,19,1,0,1,-8,8,-0.4,1,0,0,0,0,0,0,13,7.7,206,10:49:00,11,18,61,69,46.9,152,144,51.4,2.6,109,113,49.1,-0.3,1.2,89.5,90.8,44.3,55.7,10:49:00,08:52:00,7,4,31,41.9,0,0,0,0.0
Kimmo Timonen,2010,35,PHI,D,82,6,31,37,11,36,6.3,3,1,2,0,16,15,0,147,4.1,1843,22:28:00,175,96,0,1,0,1250,1204,50.9,0.1,945,860,52.4,1.2,9.1,90.7,99.8,50,50,22:28:00,15:39:00,43,39,290,50.7,2,1,1,50.0
Jiri Tlusty,2010,22,CAR,C,57,6,6,12,1,14,1,6,0,0,0,6,0,0,53,11.3,562,09:52:00,19,36,2,13,13.3,500,527,48.7,-1.7,350,391,47.2,-1.7,9.4,91.9,101.3,45.1,54.9,09:52:00,09:40:00,21,7,102,52,0,0,0,0.0
Jonathan Toews,2010,22,CHI,C,80,32,44,76,25,26,9.8,21,10,1,8,28,15,1,233,13.7,1661,20:46:00,28,74,937,716,56.7,1305,1002,56.6,4.1,987,755,56.7,3.7,10,91.6,101.6,62.3,37.7,20:46:00,15:41:00,93,30,344,67.7,11,5,6,45.5
Jordin Tootoo,2010,27,NSH,RW,54,8,10,18,8,61,2.1,8,0,0,1,10,0,0,85,9.4,641,11:53:00,17,95,2,1,66.7,514,556,48,-0.4,381,429,47,-2.1,8.3,95.2,103.5,49.2,50.8,11:53:00,11:40:00,25,35,151,56.3,0,0,0,0.0
Raffi Torres,2010,29,VAN,LW,80,14,15,29,4,78,3,11,3,0,4,14,1,0,115,12.2,999,12:29:00,19,134,10,22,31.3,824,872,48.6,-5.2,623,656,48.7,-4.3,7.7,93.6,101.4,29.7,70.3,12:29:00,11:31:00,31,24,179,64.2,1,1,0,100.0
Kyle Turris,2010,21,PHX,C,65,11,14,25,0,16,2.5,11,0,0,1,13,1,0,116,9.5,733,11:16:00,15,30,270,270,50,667,580,53.5,3.1,487,473,50.7,1.3,9.3,90.9,100.3,66.2,33.8,11:16:00,09:45:00,14,19,186,62.4,4,1,3,25.0
Dana Tyrell,2010,21,TBL,C,78,6,9,15,-5,12,0.5,6,0,0,1,9,0,0,73,8.2,940,12:03:00,33,47,5,6,45.5,629,674,48.3,-5.9,502,469,51.7,-2.9,5.6,91.8,97.4,45.3,54.7,12:03:00,10:16:00,21,14,118,61.9,0,0,0,0.0
Fedor Tyutin,2010,27,CBJ,D,80,7,20,27,-12,32,4.2,6,1,0,0,9,11,0,128,5.5,1816,22:42:00,93,120,1,1,50,1268,1115,53.2,3.3,940,832,53,2.9,7.5,89.9,97.5,49.2,50.8,22:42:00,17:02:00,29,29,260,49.2,3,1,2,33.3
R.J. Umberger,2010,28,CBJ,C,82,25,32,57,3,38,6.1,14,8,3,3,27,5,0,220,11.4,1576,19:13:00,70,114,111,109,50.5,1078,1025,51.3,-0.2,798,741,51.9,0.3,10,90.6,100.6,53.1,46.9,19:13:00,13:56:00,44,20,361,60.4,2,0,2,0.0
Scottie Upshall,2010,27,TOT,RW,82,22,12,34,-7,52,3.6,20,2,0,2,11,1,0,191,11.5,1151,14:02:00,26,108,8,17,32,1060,869,55,4.2,785,671,53.9,4.1,7.4,90.4,97.8,53,47,14:02:00,12:42:00,33,22,347,55,4,1,3,25.0
Scottie Upshall,2010,27,PHX,RW,61,16,11,27,5,42,3.3,14,2,0,2,10,1,0,144,11.1,820,13:27:00,21,84,4,15,21.1,1060,869,55,4.2,785,671,53.9,4.1,7.4,90.4,97.8,53,47,14:02:00,12:42:00,33,22,347,55,4,1,3,25.0
Scottie Upshall,2010,27,CBJ,RW,21,6,1,7,-12,10,0.3,6,0,0,0,1,0,0,47,12.8,331,15:46:00,5,24,4,2,66.7,1060,869,55,4.2,785,671,53.9,4.1,7.4,90.4,97.8,53,47,14:02:00,12:42:00,33,22,347,55,4,1,3,25.0
Alexander Urbom,2010,20,NJD,D,8,1,0,1,-2,0,0.2,1,0,0,1,0,0,0,5,20,101,12:35:00,6,5,0,0,,77,70,52.4,-2,60,50,54.5,1.2,2.3,91.4,93.7,55.3,44.7,12:35:00,12:06:00,1,5,16,31.3,0,0,0,0.0
David Van Der Gulik,2010,27,COL,RW,6,1,2,3,4,2,0.5,1,0,0,0,2,0,0,12,8.3,41,06:45:00,3,10,0,1,0,61,21,74.4,28.1,52,14,78.8,32.9,9.8,100,109.8,83.3,16.7,06:45:00,05:45:00,2,2,16,75,0,0,0,0.0
James van Riemsdyk,2010,21,PHI,LW,75,21,19,40,15,35,5.2,18,3,0,4,18,1,0,173,12.1,1090,14:32:00,25,107,0,3,0,1004,1004,50,-2.7,756,734,50.7,-2,10,92.5,102.5,52.7,47.3,14:32:00,13:08:00,27,16,303,57.1,0,0,0,0.0
Jim Vandermeer,2010,30,EDM,D,62,2,12,14,-15,74,1.6,2,0,0,0,9,2,1,57,3.5,1128,18:12:00,78,122,0,0,,849,931,47.7,1.4,611,704,46.5,1.4,7,90.6,97.6,49.1,50.9,18:12:00,15:36:00,27,47,141,40.4,0,0,0,0.0
Chris VandeVelde,2010,23,EDM,C,12,0,2,2,-6,12,-0.4,0,0,0,0,2,0,0,16,0,207,17:17:00,12,19,84,75,52.8,134,163,45.1,-7.4,94,124,43.1,-9.9,5,89.7,94.7,52.1,47.9,17:17:00,14:16:00,6,4,34,47.1,0,0,0,0.0
Thomas Vanek,2010,27,BUF,LW,80,32,41,73,2,24,9.1,21,11,0,5,24,17,0,238,13.4,1388,17:21:00,12,30,8,18,30.8,1161,1067,52.1,2.1,881,819,51.8,0.6,9.6,91.1,100.8,61.5,38.5,17:21:00,14:01:00,43,45,383,62.1,6,5,1,83.3
Alexander Vasyunov,2010,22,NJD,LW,18,1,4,5,0,0,0.4,1,0,0,0,4,0,0,18,5.6,207,11:29:00,2,6,0,0,,163,126,56.4,7.5,114,91,55.6,6.4,6.9,91.2,98.1,54.4,45.6,11:29:00,11:24:00,5,5,32,56.3,0,0,0,0.0
Antoine Vermette,2010,28,CBJ,C,82,19,28,47,0,60,4.3,15,3,1,3,21,7,0,183,10.4,1543,18:49:00,47,123,856,684,55.6,1178,1033,53.3,3.4,877,763,53.5,3.4,8.4,91.1,99.5,54.9,45.1,18:49:00,14:26:00,35,23,320,56.9,5,2,3,40.0
Mike Vernace,2010,24,TBL,D,10,0,1,1,-2,2,0,0,0,0,0,1,0,0,6,0,87,08:42:00,3,8,0,0,,92,76,54.8,-0.7,78,60,56.5,0,6.9,87,93.9,64,36,08:42:00,08:25:00,4,1,11,54.5,0,0,0,0.0
Kris Versteeg,2010,24,TOT,RW,80,21,25,46,-9,53,4.4,14,6,1,0,17,8,0,180,11.7,1418,17:44:00,56,45,63,67,48.5,1117,1128,49.8,-0.1,777,786,49.7,0.5,7.8,91,98.8,52.5,47.5,17:44:00,14:06:00,53,35,366,49.2,5,1,4,20.0
Kris Versteeg,2010,24,TOR,RW,53,14,21,35,-13,29,3.1,9,5,0,0,13,8,0,128,10.9,1003,18:56:00,39,20,40,37,51.9,1117,1128,49.8,-0.1,777,786,49.7,0.5,7.8,91,98.8,52.5,47.5,17:44:00,14:06:00,53,35,366,49.2,5,1,4,20.0
Kris Versteeg,2010,24,PHI,RW,27,7,4,11,4,24,1.3,5,1,1,0,4,0,0,52,13.5,415,15:22:00,17,25,23,30,43.4,1117,1128,49.8,-0.1,777,786,49.7,0.5,7.8,91,98.8,52.5,47.5,17:44:00,14:06:00,53,35,366,49.2,5,1,4,20.0
Tomas Vincour,2010,20,DAL,C,24,1,1,2,-5,4,-0.3,1,0,0,0,1,0,0,26,3.8,226,09:26:00,11,36,3,1,75,225,188,54.5,4.3,156,125,55.5,7.5,4,90.8,94.9,64,36,09:26:00,09:12:00,4,3,52,50,0,0,0,0.0
Lubomir Visnovsky,2010,34,ANA,D,81,18,50,68,18,24,12.8,13,5,0,4,24,26,0,152,11.8,1968,1900-01-01 00:18:00,116,52,0,0,,1443,1495,49.1,7.8,1102,1144,49.1,6.5,11.5,91.4,102.8,45.1,54.9,1900-01-01 00:18:00,19:42:00,30,45,339,44.8,1,0,1,0.0
Joe Vitale,2010,25,PIT,C,9,1,1,2,-1,13,0.1,1,0,0,0,0,1,0,13,7.7,95,10:34:00,2,18,36,28,56.3,84,68,55.3,3.7,55,49,52.9,1.7,4.4,92.3,96.8,55.3,44.7,10:34:00,10:01:00,5,2,24,54.2,0,0,0,0.0
Marc-Edouard Vlasic,2010,23,SJS,D,80,4,14,18,14,18,5,4,0,0,2,13,1,0,116,3.4,1669,20:52:00,147,50,0,0,,1448,1242,53.8,-0.4,1078,897,54.6,0.4,8.1,91.8,99.9,46.3,53.7,20:52:00,17:43:00,30,45,283,41,0,0,0,0.0
Anton Volchenkov,2010,28,NJD,D,57,0,8,8,3,36,3,0,0,0,0,8,0,0,65,0,1032,18:06:00,106,125,0,0,,743,705,51.3,-2.8,574,515,52.7,-1.5,7.7,91.5,99.2,51.8,48.2,18:06:00,15:47:00,7,19,132,49.2,0,0,0,0.0
Aaron Volpatti,2010,25,VAN,RW,15,1,1,2,-1,16,0.1,1,0,0,0,1,0,0,6,16.7,102,06:50:00,3,36,0,0,,74,84,46.8,-12.2,59,62,48.8,-9.5,4.4,92.5,96.9,37.9,62.1,06:50:00,06:30:00,0,0,12,50,0,0,0,0.0
Jakub Voracek,2010,21,CBJ,RW,80,14,32,46,-3,26,3.9,12,2,0,2,26,6,0,183,7.7,1358,16:58:00,22,55,24,41,36.9,1152,999,53.6,3.6,878,756,53.7,3.3,8.7,90.3,99,58.1,41.9,16:58:00,13:59:00,38,27,299,61.2,3,0,3,0.0
