Season,Player,Age_x,Tm_x,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,Age_y,Tm_y,Pos_y,GP_y,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2008,Lee Stempniak,25,TOR,RW,61,11,20,31,-9,31,2.1,8,3,0,0,15,5,0,128,8.6,968,15:52:00,34,87,4,8,33.3,25,TOT,RW,75,969,1004,49.1,-0.5,710,753,48.5,-0.8,8.2,90.9,99.1,50.9,49.1,16:32:00,13:18:00,39,31,335,51,5,1,4,20.0
2008,Lee Stempniak,25,STL,RW,14,3,10,13,-3,2,1.1,3,0,0,1,4,5,1,43,7,273,19:28:00,3,20,0,1,0,25,TOT,RW,75,969,1004,49.1,-0.5,710,753,48.5,-0.8,8.2,90.9,99.1,50.9,49.1,16:32:00,13:18:00,39,31,335,51,5,1,4,20.0
2008,Brett Sterling,24,ATL,LW,6,1,0,1,-3,2,-0.1,1,0,0,0,0,0,0,11,9.1,83,13:53:00,2,5,0,0,,24,ATL,LW,6,49,86,36.3,8.4,36,64,36,9.1,3.7,92,95.7,37.2,62.8,13:53:00,11:59:00,2,1,15,73.3,1,1,0,100.0
2008,Anthony Stewart,24,FLA,RW,59,2,5,7,-6,34,-0.1,2,0,0,0,4,0,1,56,3.6,451,07:39:00,7,77,1,2,33.3,24,FLA,RW,59,347,448,43.6,-6.3,266,354,42.9,-6.4,3,94.9,97.9,44.6,55.4,07:39:00,07:34:00,14,9,87,64.4,0,0,0,0.0
2008,Chris Stewart,21,COL,RW,53,11,8,19,-18,54,1.4,9,1,1,1,5,3,0,98,11.2,653,12:20:00,8,80,7,14,33.3,21,COL,RW,53,472,639,42.5,-5.9,344,476,42,-7.5,6.1,90.1,96.2,52.1,47.9,12:20:00,10:55:00,18,14,152,64.5,1,0,1,0.0
2008,Greg Stewart,22,MTL,LW,20,0,1,1,-4,32,-0.4,0,0,0,0,1,0,0,16,0,172,08:37:00,5,38,1,0,100,22,MTL,LW,20,136,165,45.2,3,101,123,45.1,5.9,5.1,91.8,97,51.9,48.1,08:37:00,08:23:00,2,0,21,76.2,0,0,0,0.0
2008,Cory Stillman,35,FLA,LW,63,17,32,49,1,37,5.1,9,8,0,2,19,13,0,115,14.8,1045,16:35:00,20,67,11,19,36.7,35,FLA,LW,63,721,790,47.7,-1.8,546,616,47,-1.5,10.5,92.8,103.4,48.3,51.7,16:35:00,12:55:00,32,30,226,50.9,5,1,4,20.0
2008,Jarret Stoll,26,LAK,C,74,18,23,41,-7,68,4.2,8,10,0,1,11,12,0,155,11.6,1264,17:05:00,41,160,599,448,57.2,26,LAK,C,74,820,776,51.4,-1.5,630,594,51.5,-1.3,6.8,91.5,98.3,49.9,50.1,17:04:00,11:36:00,26,28,281,55.2,0,0,0,0.0
2008,Ryan Stone,23,PIT,C,2,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,21,10:20:00,1,10,0,0,,23,PIT,C,2,15,18,45.5,10.7,11,13,45.8,9,11.1,100,111.1,20,80,10:20:00,09:50:00,0,0,5,100,0,0,0,0.0
2008,Zack Stortini,23,EDM,RW,52,6,5,11,-3,181,0.9,6,0,0,0,5,0,0,23,26.1,379,07:17:00,10,95,7,4,63.6,23,EDM,RW,52,238,354,40.2,-8.3,184,267,40.8,-7.5,12.8,89.6,102.4,43.8,56.2,07:17:00,07:09:00,3,9,39,59,0,0,0,0.0
2008,Tyson Strachan,24,STL,D,30,0,3,3,8,39,1.5,0,0,0,0,3,0,0,21,0,403,13:26:00,24,23,0,0,,24,STL,D,30,281,276,50.4,0.2,205,216,48.7,-5.6,10.4,94.7,105.1,58.3,41.7,13:26:00,11:22:00,4,13,53,39.6,0,0,0,0.0
2008,Anton Stralman,22,TOR,D,38,1,12,13,-2,20,1.6,1,0,0,1,7,5,0,43,2.3,592,15:34:00,36,34,1,0,100,22,TOR,D,38,457,411,52.6,0.5,328,302,52.1,-0.6,9.1,89.3,98.5,63.4,36.6,15:03:00,11:34:00,10,16,99,42.4,0,0,0,0.0
2008,Mark Streit,31,NYI,D,74,16,40,56,5,62,10.1,5,10,1,1,20,19,1,150,10.7,1866,1900-01-01 01:13:00,113,114,0,0,,31,NYI,D,74,1304,1261,50.8,2.9,928,917,50.3,1.4,9.5,90.6,100.1,56.6,43.4,1900-01-01 01:13:00,17:26:00,51,68,328,45.7,1,0,1,0.0
2008,Jason Strudwick,33,EDM,D,71,2,7,9,-4,60,1.5,2,0,0,0,6,0,1,32,6.3,896,12:38:00,63,73,0,0,,33,EDM,D,71,570,777,42.3,-7.9,433,598,42,-8.1,8.3,92.8,101.1,51.2,48.8,12:38:00,11:10:00,16,25,67,47.8,0,0,0,0.0
2008,Brad Stuart,29,DET,D,67,2,13,15,-3,26,2.2,1,1,0,0,13,0,0,105,1.9,1355,20:13:00,98,154,0,0,,29,DET,D,67,1074,954,53,-7,846,743,53.2,-4.8,8.4,89.2,97.6,53.6,46.4,19:53:00,16:43:00,4,27,208,50,0,0,0,0.0
2008,Colin Stuart,26,ATL,LW,33,5,3,8,3,18,0.7,2,0,3,0,2,0,1,54,9.3,412,12:29:00,16,59,5,7,41.7,26,ATL,LW,33,250,293,46,-3.2,189,229,45.2,-5,6.8,92.8,99.6,38.1,61.9,12:29:00,09:38:00,20,4,92,58.7,0,0,0,0.0
2008,Mark Stuart,24,BOS,D,82,5,12,17,20,76,4.7,5,0,0,1,11,1,0,61,8.2,1264,15:25:00,103,91,0,0,,24,BOS,D,82,961,987,49.3,-1.8,724,733,49.7,-1.1,9.3,94.4,103.7,50.9,49.1,15:12:00,13:52:00,6,16,164,37.2,0,0,0,0.0
2008,Marco Sturm,30,BOS,LW,19,7,6,13,9,8,1.9,3,4,0,0,5,1,0,45,15.6,304,16:01:00,3,12,2,1,66.7,30,BOS,LW,19,170,170,50,-3.2,136,131,50.9,0.1,11.5,96.7,108.2,46.4,53.6,15:14:00,10:23:00,5,3,64,68.8,0,0,0,0.0
2008,Steve Sullivan,34,NSH,LW,41,11,21,32,2,30,3.3,8,3,0,2,14,7,0,83,13.3,758,18:29:00,6,15,0,4,0,34,NSH,LW,41,521,578,47.4,-1.4,405,439,48,-1.2,10.2,92,102.3,61.1,38.9,18:29:00,14:26:00,23,32,152,54.6,6,1,5,16.7
2008,Alexander Sulzer,24,NSH,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,06:34:00,1,0,0,0,,24,NSH,D,2,13,10,56.5,,7,9,43.8,,0,100,100,85.7,14.3,06:34:00,06:31:00,1,0,0,,0,0,0,0.0
2008,Mats Sundin*,37,VAN,C,41,9,19,28,-5,28,2.4,4,5,0,2,10,9,0,84,10.7,691,16:51:00,14,14,325,264,55.2,37,VAN,C,41,460,463,49.8,0,344,352,49.4,1.9,9,90.7,99.7,51.4,48.6,16:30:00,13:00:00,10,18,160,51.3,0,0,0,0.0
2008,Ryan Suter,24,NSH,D,82,7,38,45,-16,73,6.7,4,3,0,3,23,15,0,143,4.9,1989,1900-01-01 00:16:00,93,87,0,0,,24,NSH,D,82,1349,1242,52.1,4,1044,970,51.8,3.3,7.8,90,97.8,49.3,50.7,1900-01-01 00:16:00,18:03:00,45,46,291,49.1,0,0,0,0.0
2008,Brian Sutherby,26,TOT,C,59,8,7,15,1,71,1.2,7,0,1,0,7,0,0,67,11.9,644,10:55:00,15,102,112,152,42.4,26,TOT,C,59,407,492,45.3,-10.8,329,376,46.7,-9.9,8.3,92.5,100.8,53.4,46.6,10:55:00,09:11:00,10,15,109,61.5,0,0,0,0.0
2008,Brian Sutherby,26,DAL,C,42,5,4,9,-5,52,0.3,4,0,1,0,4,0,0,50,10,521,12:25:00,13,81,90,129,41.1,26,TOT,C,59,407,492,45.3,-10.8,329,376,46.7,-9.9,8.3,92.5,100.8,53.4,46.6,10:55:00,09:11:00,10,15,109,61.5,0,0,0,0.0
2008,Brian Sutherby,26,ANA,C,17,3,3,6,6,19,0.9,3,0,0,0,3,0,0,17,17.6,122,07:12:00,2,21,22,23,48.9,26,TOT,C,59,407,492,45.3,-10.8,329,376,46.7,-9.9,8.3,92.5,100.8,53.4,46.6,10:55:00,09:11:00,10,15,109,61.5,0,0,0,0.0
2008,Brandon Sutter,19,CAR,C,50,1,5,6,-1,16,0,1,0,0,0,5,0,0,57,1.8,441,08:50:00,18,37,128,204,38.6,19,CAR,C,50,300,337,47.1,-6.8,238,235,50.3,-4.1,6,93.1,99.1,52.9,47.1,08:50:00,06:35:00,22,6,85,67.1,0,0,0,0.0
2008,Brett Sutter,21,CGY,LW,4,1,0,1,-2,2,0.1,1,0,0,0,0,0,0,6,16.7,32,08:04:00,0,1,0,1,0,21,CGY,LW,4,28,25,52.8,-4.2,20,23,46.5,-7.4,15.4,76.5,91.9,50,50,08:04:00,07:54:00,0,1,10,60,0,0,0,0.0
2008,Andy Sutton,33,NYI,D,23,2,8,10,3,40,2,2,0,0,0,8,0,0,19,10.5,465,20:14:00,60,30,0,0,,33,NYI,D,23,325,428,43.2,-4.5,229,302,43.1,-5.5,11.4,92,103.4,44.4,55.6,20:14:00,16:42:00,8,12,42,45.2,0,0,0,0.0
2008,Marek Svatos,26,COL,RW,69,14,20,34,-6,34,3.4,8,6,0,1,13,7,0,140,10,904,13:06:00,21,37,0,3,0,26,COL,RW,69,635,667,48.8,0.4,479,479,50,0.5,8.2,90.4,98.7,57.6,42.4,13:06:00,10:45:00,14,20,235,59.6,9,3,6,33.3
2008,Darryl Sydor,36,TOT,D,73,3,12,15,3,18,3.3,3,0,0,0,9,3,0,73,4.1,1330,18:13:00,126,42,0,0,,36,TOT,D,73,990,885,52.8,1.6,770,662,53.8,2.2,8.7,90.7,99.5,54.6,45.4,18:13:00,14:46:00,25,28,159,45.9,0,0,0,0.0
2008,Darryl Sydor,36,DAL,D,65,2,11,13,-2,16,2.5,2,0,0,0,8,3,0,66,3,1215,18:42:00,120,38,0,0,,36,TOT,D,73,990,885,52.8,1.6,770,662,53.8,2.2,8.7,90.7,99.5,54.6,45.4,18:13:00,14:46:00,25,28,159,45.9,0,0,0,0.0
2008,Darryl Sydor,36,PIT,D,8,1,1,2,5,2,0.8,1,0,0,0,1,0,0,7,14.3,115,14:23:00,6,4,0,0,,36,TOT,D,73,990,885,52.8,1.6,770,662,53.8,2.2,8.7,90.7,99.5,54.6,45.4,18:13:00,14:46:00,25,28,159,45.9,0,0,0,0.0
2008,Petr Sykora,32,PIT,RW,76,25,21,46,3,36,5.2,12,13,0,10,15,6,0,180,13.9,1238,16:17:00,20,14,5,7,41.7,32,PIT,RW,76,799,963,45.3,-3.4,605,687,46.8,-3,10.6,92.7,103.3,60.7,39.3,16:17:00,12:30:00,11,19,313,57.5,8,3,5,37.5
2008,Danny Syvret,23,PHI,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,19,09:26:00,1,1,0,0,,23,PHI,D,2,20,18,52.6,,19,14,57.6,,6.3,83.3,89.6,50,50,09:26:00,09:26:00,0,0,0,,0,0,0,0.0
2008,Paul Szczechura,23,TBL,C,31,4,5,9,-1,12,0.5,3,1,0,0,4,0,1,51,7.8,420,13:33:00,23,30,94,138,40.5,23,TBL,C,31,296,300,49.7,-1.9,220,210,51.2,1,7.2,91.8,99,46.1,53.9,13:33:00,10:49:00,12,5,89,57.3,0,0,0,0.0
2008,Jeff Taffe,27,PIT,LW,8,0,2,2,-4,2,-0.1,0,0,0,0,0,2,0,5,0,68,08:30:00,0,3,21,19,52.5,27,PIT,LW,8,32,42,43.2,2,26,35,42.6,-0.9,0,88.5,88.5,50,50,08:30:00,06:51:00,0,1,9,55.6,0,0,0,0.0
2008,Maxime Talbot,24,PIT,C,75,12,10,22,-9,63,1.1,10,0,2,1,9,1,0,102,11.8,1060,14:08:00,47,115,277,265,51.1,24,PIT,C,75,667,824,44.7,-4.7,503,582,46.4,-4.5,9.1,90.6,99.7,41,59,14:08:00,11:08:00,21,22,173,59,0,0,0,0.0
2008,Barry Tallackson,25,NJD,RW,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,18,04:29:00,0,5,0,1,0,25,NJD,RW,4,21,12,63.6,4.4,17,9,65.4,10,0,83.3,83.3,80,20,04:29:00,03:55:00,1,0,2,100,0,0,0,0.0
2008,Henrik Tallinder,30,BUF,D,66,1,11,12,-2,36,2.4,1,0,0,1,10,1,0,35,2.9,1216,18:26:00,81,48,0,0,,30,BUF,D,66,841,912,48,-2.8,656,692,48.7,-2.3,8.3,91.2,99.5,48.8,51.2,18:25:00,15:27:00,17,47,80,43.8,0,0,0,0.0
2008,Jeff Tambellini,24,NYI,LW,65,7,8,15,-20,32,0.1,7,0,0,0,8,0,0,98,7.1,852,13:07:00,32,99,3,2,60,24,NYI,LW,65,728,803,47.6,-2.2,515,586,46.8,-4.2,4.9,90.6,95.5,48.5,51.5,13:07:00,11:56:00,19,16,168,58.3,2,2,0,100.0
2008,Alex Tanguay,29,MTL,LW,50,16,25,41,13,34,5.2,11,5,0,3,14,11,0,76,21.1,805,16:05:00,13,47,3,6,33.3,29,MTL,LW,50,556,617,47.4,-1.6,393,458,46.2,-3.1,13.9,93.7,107.6,46.4,53.6,16:05:00,11:51:00,31,24,141,53.2,5,2,3,40.0
2008,Nick Tarnasky,24,TOT,LW,45,1,6,7,-1,50,0.2,1,0,0,0,6,0,0,38,2.6,330,07:20:00,19,82,0,1,0,24,TOT,LW,45,249,339,42.3,-8.1,190,269,41.4,-7.6,8.6,93.3,101.9,50.6,49.4,07:20:00,07:13:00,12,4,57,66.7,0,0,0,0.0
2008,Nick Tarnasky,24,FLA,LW,34,1,5,6,-2,33,0.2,1,0,0,0,5,0,0,32,3.1,268,07:52:00,13,68,0,1,0,24,TOT,LW,45,249,339,42.3,-8.1,190,269,41.4,-7.6,8.6,93.3,101.9,50.6,49.4,07:20:00,07:13:00,12,4,57,66.7,0,0,0,0.0
2008,Nick Tarnasky,24,NSH,LW,11,0,1,1,1,17,0,0,0,0,0,1,0,0,6,0,62,05:38:00,6,14,0,0,,24,TOT,LW,45,249,339,42.3,-8.1,190,269,41.4,-7.6,8.6,93.3,101.9,50.6,49.4,07:20:00,07:13:00,12,4,57,66.7,0,0,0,0.0
2008,Bill Thomas,25,PIT,RW,16,2,1,3,-4,2,0.1,1,0,1,0,1,0,0,17,11.8,152,09:31:00,10,14,52,49,51.5,25,PIT,RW,16,72,113,38.9,-8.2,53,82,39.3,-8.5,5.7,87.5,93.2,25.3,74.7,09:31:00,07:13:00,5,2,28,60.7,0,0,0,0.0
2008,Nate Thompson,24,NYI,C,43,2,2,4,-11,49,-0.7,1,0,1,0,2,0,0,56,3.6,520,12:05:00,41,83,216,213,50.3,24,NYI,C,43,333,457,42.2,-8.1,244,311,44,-7.1,5.3,90.5,95.8,37,63,12:05:00,09:19:00,22,7,93,60.2,0,0,0,0.0
2008,Chris Thorburn,25,ATL,RW,82,7,8,15,-10,104,0.3,7,0,0,1,8,0,0,85,8.2,786,09:35:00,33,127,15,22,40.5,25,ATL,RW,82,636,760,45.6,-4.5,490,543,47.4,-2.5,6.4,92.2,98.6,46.1,53.9,09:35:00,09:25:00,22,20,131,64.9,0,0,0,0.0
2008,Joe Thornton,29,SJS,C,82,25,61,86,16,56,9.5,14,11,0,3,37,24,0,139,18,1596,19:28:00,24,81,718,577,55.4,29,SJS,C,82,1317,1045,55.8,0.9,994,818,54.9,-1.7,8.9,92.6,101.6,55.3,44.7,19:28:00,15:30:00,64,86,257,54.1,0,0,0,0.0
2008,Shawn Thornton,31,BOS,LW,79,6,5,11,-2,123,0.2,6,0,0,2,5,0,0,136,4.4,793,10:02:00,7,113,1,4,20,31,BOS,LW,79,625,575,52.1,0.7,493,431,53.4,3.1,6.4,92.7,99.1,52.2,47.8,09:55:00,09:47:00,24,6,210,63.8,0,0,0,0.0
2008,Viktor Tikhonov,20,PHX,RW,61,8,8,16,-3,20,1.2,7,1,0,1,7,0,1,71,11.3,740,12:08:00,20,39,23,37,38.3,20,PHX,RW,61,498,558,47.2,-0.8,381,422,47.4,-1,6.4,91.9,98.3,49.3,50.7,11:56:00,09:50:00,14,9,125,56.8,2,1,1,50.0
2008,Kimmo Timonen,33,PHI,D,77,3,40,43,19,54,7.6,1,2,0,0,13,26,1,104,2.9,1888,1900-01-01 00:31:00,164,65,0,2,0,33,PHI,D,77,1071,1223,46.7,-2.3,803,886,47.5,-1.7,9.4,92.5,101.9,47.1,52.9,1900-01-01 00:31:00,15:45:00,30,48,243,42.8,2,0,2,0.0
2008,Daniel Tjarnqvist,32,COL,D,37,2,2,4,1,8,1.5,2,0,0,0,2,0,0,19,10.5,542,14:40:00,29,12,0,0,,32,COL,D,37,417,417,50,0.2,305,307,49.8,-1.8,7.4,92.5,99.9,56.9,43.1,14:40:00,13:20:00,3,11,46,41.3,0,0,0,0.0
2008,Keith Tkachuk,36,STL,LW,79,25,24,49,-11,61,5.3,11,14,0,4,17,7,0,185,13.5,1340,16:57:00,23,122,472,446,51.4,36,STL,LW,79,910,862,51.4,2.6,702,648,52,2.2,8.2,89.7,97.9,46.8,53.2,16:57:00,12:45:00,19,34,295,62.7,1,0,1,0.0
2008,Jiri Tlusty,20,TOR,C,14,0,4,4,0,0,0.1,0,0,0,0,4,0,0,22,0,178,12:42:00,5,5,1,2,33.3,20,TOR,C,14,146,143,50.5,-5.4,119,106,52.9,-4.1,6,92.9,98.9,51.5,48.5,12:42:00,11:31:00,3,5,39,56.4,0,0,0,0.0
2008,Jonathan Toews,20,CHI,C,82,34,35,69,12,51,8.2,22,12,0,7,25,10,0,195,17.4,1527,18:38:00,26,43,704,583,54.7,20,CHI,C,82,1094,781,58.3,2,828,613,57.5,1,9.4,90.2,99.7,62.7,37.3,18:38:00,13:52:00,54,18,283,68.6,10,6,4,60.0
2008,Ole-Kristian Tollefsen,24,CBJ,D,19,0,1,1,-4,37,0,0,0,0,0,1,0,0,12,0,196,10:20:00,11,25,0,0,,24,CBJ,D,19,164,138,54.3,0.1,133,99,57.3,4.5,5.1,87,92.1,57.5,42.5,10:20:00,09:38:00,1,2,23,52.2,0,0,0,0.0
2008,Jordin Tootoo,25,NSH,RW,72,4,12,16,-15,124,0.1,4,0,0,1,11,1,0,138,2.9,870,12:05:00,14,129,9,7,56.3,25,NSH,RW,72,706,762,48.1,-3,525,580,47.5,-3.7,5,92.5,97.5,46.9,53.1,12:05:00,11:22:00,31,31,246,56.1,0,0,0,0.0
2008,Raffi Torres,27,CBJ,LW,51,12,8,20,-4,23,2.1,10,2,0,6,8,0,0,74,16.2,617,12:06:00,7,75,11,8,57.9,27,CBJ,LW,51,464,457,50.4,-2.6,351,335,51.2,-2.2,8.4,89.9,98.3,54.5,45.5,12:06:00,11:05:00,5,11,112,66.1,0,0,0,0.0
2008,Darcy Tucker,33,COL,RW,63,8,8,16,-13,67,0.7,6,2,0,1,5,3,0,94,8.5,889,14:07:00,21,102,15,20,42.9,33,COL,RW,63,639,670,48.8,0.8,470,480,49.5,-0.1,5.4,91.5,96.9,51.1,48.9,14:07:00,12:22:00,17,29,154,61,1,1,0,100.0
2008,Kyle Turris,19,PHX,C,63,8,12,20,-15,21,1,5,3,0,3,4,8,0,91,8.8,814,12:55:00,13,33,236,313,43,19,PHX,C,63,507,658,43.5,-2.9,375,486,43.6,-3.7,6.3,90.5,96.8,61.1,38.9,12:40:00,09:58:00,17,17,141,63.1,4,1,3,25.0
2008,Fedor Tyutin,25,CBJ,D,82,9,25,34,1,81,6.4,3,5,1,0,13,12,0,167,5.4,1928,23:31:00,98,103,1,0,100,25,CBJ,D,82,1191,1044,53.3,0.6,915,797,53.4,0.5,9.4,90.2,99.7,50.1,49.9,23:30:00,17:04:00,16,26,336,49.7,1,1,0,100.0
2008,R.J. Umberger,26,CBJ,C,82,26,20,46,-10,53,4.5,17,9,0,2,17,2,1,234,11.1,1539,18:46:00,52,92,404,437,48,26,CBJ,C,82,984,951,50.9,-2.3,749,711,51.3,-1.9,8.2,90.2,98.4,50.8,49.2,18:46:00,13:54:00,43,21,352,66.5,0,0,0,0.0
2008,Scottie Upshall,25,TOT,RW,74,15,19,34,7,89,3.5,10,5,0,1,17,2,0,192,7.8,1080,14:36:00,27,93,5,13,27.8,25,TOT,RW,74,883,863,50.6,3.9,685,630,52.1,4.5,7.2,93.4,100.7,49.2,50.8,14:21:00,12:47:00,33,30,305,62.3,0,0,0,0.0
2008,Scottie Upshall,25,PHI,RW,55,7,14,21,5,63,1.8,5,2,0,0,13,1,0,126,5.6,727,13:13:00,14,76,1,9,10,25,TOT,RW,74,883,863,50.6,3.9,685,630,52.1,4.5,7.2,93.4,100.7,49.2,50.8,14:21:00,12:47:00,33,30,305,62.3,0,0,0,0.0
2008,Scottie Upshall,25,PHX,RW,19,8,5,13,2,26,1.7,5,3,0,1,4,1,0,66,12.1,353,18:35:00,13,17,4,4,50,25,TOT,RW,74,883,863,50.6,3.9,685,630,52.1,4.5,7.2,93.4,100.7,49.2,50.8,14:21:00,12:47:00,33,30,305,62.3,0,0,0,0.0
2008,Ossi Vaananen,28,TOT,D,49,1,10,11,8,22,2.5,1,0,0,0,8,0,2,20,5,878,17:55:00,75,89,0,0,,28,TOT,D,49,557,735,43.1,-8,424,554,43.4,-8.7,10.4,92.7,103.2,43.7,56.3,17:55:00,14:42:00,9,23,44,45.5,0,0,0,0.0
2008,Ossi Vaananen,28,PHI,D,46,1,9,10,7,22,2.2,1,0,0,0,7,0,2,18,5.6,849,18:28:00,75,85,0,0,,28,TOT,D,49,557,735,43.1,-8,424,554,43.4,-8.7,10.4,92.7,103.2,43.7,56.3,17:55:00,14:42:00,9,23,44,45.5,0,0,0,0.0
2008,Ossi Vaananen,28,VAN,D,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,2,0,28,09:28:00,0,4,0,0,,28,TOT,D,49,557,735,43.1,-8,424,554,43.4,-8.7,10.4,92.7,103.2,43.7,56.3,17:55:00,14:42:00,9,23,44,45.5,0,0,0,0.0
2008,Boris Valabik,22,ATL,D,50,0,5,5,-14,132,-0.3,0,0,0,0,5,0,0,16,0,762,15:15:00,68,78,0,0,,22,ATL,D,50,505,647,43.8,-4.8,370,488,43.1,-6,7.1,90.6,97.7,37.1,62.9,15:15:00,13:06:00,19,39,50,32,0,0,0,0.0
2008,David Van Der Gulik,25,CGY,LW,6,0,2,2,-1,0,0.1,0,0,0,0,2,0,0,11,0,51,08:29:00,2,6,0,1,0,25,CGY,LW,6,55,32,63.2,11.8,44,21,67.7,19,5.7,80,85.7,61.5,38.5,08:29:00,08:03:00,2,2,15,73.3,0,0,0,0.0
2008,Mike Van Ryn,29,TOR,D,27,3,8,11,2,14,1.8,1,2,0,0,6,2,0,53,5.7,530,19:37:00,45,13,0,0,,29,TOR,D,27,410,378,52,-3.5,307,259,54.2,-5.1,9.9,90.2,100.1,53.9,46.1,19:37:00,15:22:00,7,27,93,57,0,0,0,0.0
2008,Jim Vandermeer,28,CGY,D,45,1,6,7,1,108,1.5,1,0,0,0,6,0,0,31,3.2,721,16:01:00,28,85,0,0,,28,CGY,D,45,632,510,55.3,-4.3,455,412,52.5,-4.4,10.3,89.3,99.6,59.5,40.5,16:01:00,14:04:00,14,33,85,36.5,0,0,0,0.0
2008,Thomas Vanek,25,BUF,LW,73,40,24,64,-1,44,8.7,18,20,2,5,18,6,0,211,19,1255,17:12:00,27,34,1,5,16.7,25,BUF,LW,73,830,877,48.6,-2.2,632,696,47.6,-3,10.6,90.2,100.8,51.1,48.9,17:12:00,12:40:00,33,56,347,60.8,6,1,5,16.7
2008,Stephane Veilleux,27,MIN,LW,81,13,10,23,-17,40,1.3,12,0,1,1,9,1,0,146,8.9,1280,15:48:00,31,98,6,16,27.3,27,MIN,LW,81,828,1015,44.9,-5.3,636,771,45.2,-5.3,6.4,91.8,98.2,28.1,71.9,15:48:00,13:15:00,23,20,263,55.5,0,0,0,0.0
2008,Antoine Vermette,26,TOT,C,79,16,25,41,-7,50,3.5,12,3,1,1,16,9,0,174,9.2,1450,18:22:00,32,80,642,470,57.7,26,TOT,C,79,861,972,47,-4.7,651,708,47.9,-4.7,7.1,91.7,98.8,48.1,51.9,18:17:00,13:04:00,39,33,273,63.7,5,0,5,0.0
2008,Antoine Vermette,26,OTT,C,62,9,19,28,-12,42,1.7,7,2,0,0,11,8,0,141,6.4,1119,18:03:00,26,64,450,321,58.4,26,TOT,C,79,861,972,47,-4.7,651,708,47.9,-4.7,7.1,91.7,98.8,48.1,51.9,18:17:00,13:04:00,39,33,273,63.7,5,0,5,0.0
2008,Antoine Vermette,26,CBJ,C,17,7,6,13,5,8,1.7,5,1,1,1,5,1,0,33,21.2,331,19:29:00,6,16,192,149,56.3,26,TOT,C,79,861,972,47,-4.7,651,708,47.9,-4.7,7.1,91.7,98.8,48.1,51.9,18:17:00,13:04:00,39,33,273,63.7,5,0,5,0.0
2008,Mike Vernace,22,COL,D,12,0,0,0,-5,8,-0.1,0,0,0,0,0,0,0,9,0,236,19:39:00,17,20,0,0,,22,COL,D,12,141,178,44.2,-6.1,108,127,46,-5,3.7,91.5,95.2,50.5,49.5,19:39:00,16:53:00,7,8,19,47.4,0,0,0,0.0
2008,Kris Versteeg,22,CHI,LW,78,22,31,53,15,55,5.8,12,6,4,3,18,10,3,139,15.8,1329,17:02:00,23,43,124,142,46.6,22,CHI,LW,78,921,732,55.7,-0.8,719,583,55.2,-1.3,7.6,92.9,100.5,59.4,40.6,17:02:00,12:24:00,48,24,224,62.1,2,1,1,50.0
2008,Ryan Vesce,26,SJS,RW,10,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,11,0,97,09:45:00,6,7,30,34,46.9,26,SJS,RW,10,66,93,41.5,-12,47,66,41.6,-10.5,2.5,94.5,97,42.5,57.5,09:45:00,09:41:00,3,2,17,64.7,0,0,0,0.0
2008,Ivan Vishnevskiy,20,DAL,D,3,0,2,2,1,2,0.3,0,0,0,0,0,2,0,9,0,59,19:33:00,1,1,0,0,,20,DAL,D,3,53,35,60.2,,45,28,61.6,,3,100,103,60,40,19:33:00,15:42:00,1,2,17,52.9,0,0,0,0.0
2008,Lubomir Visnovsky,32,EDM,D,50,8,23,31,6,30,5.3,3,5,0,1,11,12,0,86,9.3,1151,23:01:00,82,27,0,0,,32,EDM,D,50,863,789,52.2,4.5,627,592,51.4,3.5,8.8,93.1,101.8,50.7,49.3,23:01:00,17:30:00,18,53,200,43,0,0,0,0.0
2008,Marc-Edouard Vlasic,21,SJS,D,82,6,30,36,15,42,8.2,3,3,0,1,11,18,1,104,5.8,1960,23:54:00,122,56,0,0,,21,SJS,D,82,1464,1301,52.9,-3.7,1125,996,53,-4.3,7.7,92.6,100.3,50.6,49.4,23:54:00,18:18:00,20,48,256,40.6,0,0,0,0.0
2008,Anton Volchenkov,26,OTT,D,68,2,8,10,-10,36,2.3,2,0,0,1,6,0,2,79,2.5,1370,20:08:00,180,182,0,0,,26,OTT,D,68,947,941,50.2,0.2,708,672,51.3,1.2,5.3,90.8,96.1,47.3,52.7,20:03:00,16:27:00,23,29,183,43.2,0,0,0,0.0
2008,Jakub Voracek,19,CBJ,RW,80,9,29,38,11,44,3.6,9,0,0,1,25,4,0,101,8.9,1013,12:40:00,6,32,0,3,0,19,CBJ,RW,80,735,654,52.9,0.6,569,504,53,0.4,10.6,91.5,102.2,64.2,35.8,12:39:00,10:27:00,33,22,156,64.7,3,1,2,33.3
